"run_id","workspace_id","parameters","metric_name","metric_value"
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","llm_rejected",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_generation_confidence",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_insufficient_answer_evidence",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_insufficient_question_evidence",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_invalid_canonical_answer",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_invalid_canonical_question",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_low_cohesion",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_low_support",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_mixed_intent",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","since_days",90
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","validator_rejected",0
"a4bedaef-6c3c-48a1-9727-3a9a6e302c0a",152,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 152, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","workspaces_processed",1
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","accepted_candidates",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","accepted_high_confidence_candidates",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","accepted_needs_review_candidates",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","average_cluster_size",0.0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","candidates_generated",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","clusters_detected_before_quality_gates",3
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","clusters_rejected",3
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","clusters_valid",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","conversations_analyzed",6806
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","duplicates_omitted",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","embeddings_persisted",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","faq_candidate_messages",715
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","llm_publish_false",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","llm_rejected",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_generation_confidence",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_insufficient_answer_evidence",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_insufficient_question_evidence",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_invalid_canonical_answer",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_invalid_canonical_question",2
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_low_cohesion",1
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_low_support",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","rejected_mixed_intent",0
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","silhouette_score",0.053
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","since_days",365
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","validator_rejected",2
"324e3670-5669-48fe-9e2f-56aa86b22030",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 365, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","workspaces_processed",1
"14645848-9f4a-4781-bf73-8b63ada4cd43",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","accepted_candidates",1
"14645848-9f4a-4781-bf73-8b63ada4cd43",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","accepted_high_confidence_candidates",0
"14645848-9f4a-4781-bf73-8b63ada4cd43",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","accepted_needs_review_candidates",1
"14645848-9f4a-4781-bf73-8b63ada4cd43",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","average_cluster_size",261.0
"14645848-9f4a-4781-bf73-8b63ada4cd43",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","candidates_generated",1
"14645848-9f4a-4781-bf73-8b63ada4cd43",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","clusters_detected_before_quality_gates",3
"14645848-9f4a-4781-bf73-8b63ada4cd43",126,"{""limit"": 15000, ""agent_id"": null, ""llm_model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""since_days"": 90, ""cluster_eps"": 0.34, ""llm_enabled"": true, ""workspace_id"": 126, ""skip_existing"": true, ""embedding_model"": ""sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2"", ""min_cluster_size"": 3, ""embedding_backend"": ""sentence-transformers"", ""duplicate_threshold"": 0.78, ""min_cluster_support"": 0.58, ""min_cluster_cohesion"": 0.6, ""min_generation_confidence"": 0.5}","clusters_rejected",2
